"Recorded Crime Offences under Reservation  (Number) by Quarter, Garda"
"Division and Type of Offence"

" "," ","01 ,Homicide offences","0111 ,Murder","0112 ,Manslaughter","0113 ,Infanticide","012 ,Dangerous driving leading to death","02 ,Sexual offences","021 ,Rape and sexual assault","022 ,Other sexual offences","03 ,Attempts/threats to murder, assaults, harassments and related offences","0311 ,Murder-attempt","0312 ,Murder-threat","033 ,Harassment and related offences","034 ,Assault causing harm, poisoning","035 ,Other assault","04 ,Dangerous or negligent acts","0411 ,Dangerous driving causing serious bodily harm","0412 ,Driving/in charge of a vehicle while over legal alcohol limit","0413 ,Driving/in charge of a vehicle under the influence of drugs","0421 ,Endangerment with potential for serious harm/death","0422 ,Abandoning a child, child neglect and cruelty","0423 ,Unseaworthy/dangerous use of boat or ship","0424 ,False alarm/interference with aircraft or air transport facilities","0425 ,Endangering traffic offences","05 ,Kidnapping and related offences","0511 ,False imprisonment","0512 ,Abduction of person under 16 years of age","0513 ,Human trafficking offences","06 ,Robbery, extortion and hijacking offences","0611 ,Robbery of an establishment or institution","0612 ,Robbery of cash or goods in transit","0613 ,Robbery from the person","0621 ,Blackmail or extortion","0631 ,Carjacking, hijacking/unlawful seizure of aircraft/vessel","07 ,Burglary and related offences","0711 ,Aggravated burglary","0712 ,Burglary (not aggravated)","0713 ,Possession of an article (with intent to burgle, steal, demand)","08 ,Theft and related offences","081 ,Theft/taking of vehicle and related offences","0821 ,Theft from person","0822 ,Theft from shop","084 ,Other thefts, handling stolen property","09 ,Fraud, deception and related offences","10 ,Controlled drug offences","1011 ,Importation of drugs","1012 ,Cultivation or manufacture of drugs","1021 ,Possession of drugs for sale or supply","1022 ,Possession of drugs for personal use","103 ,Other drug offences","11 ,Weapons and Explosives Offences","111 ,Explosives, chemical weapons offences","1121 ,Discharging a firearm","1122 ,Possession of a firearm","113 ,Offensive weapons offences (n.e.c.)","114 ,Fireworks offences","12 ,Damage to property and to the environment","1211 ,Arson","1212 ,Criminal damage (not arson)","1221 ,Litter offences","13 ,Public order and other social code offences","131 ,Disorderly conduct","132 ,Trespass offences","133 ,Liquor licensing offences","134 ,Prostitution offences","135 ,Regulated betting/money, collection/trading offences","136 ,Social code offences (n.e.c.)","15 ,Offences against government, justice procedures and organisation of crime","151 ,Offences against government and its agents","152 ,Organisation of crime and conspiracy to commit crime","153 ,Perverting the course of justice","157 ,Offences while in custody, breach of court orders"
" ","35 ,Limerick Garda Division",0,0,0,0,0,13,12,1,173,0,6,24,43,100,165,0,161,1,0,1,0,0,2,1,1,0,0,23,9,0,13,1,0,331,3,327,1,1094,251,77,259,507,55,182,0,0,28,147,7,59,2,19,10,28,0,645,25,617,3,481,403,13,60,2,1,2,58,2,0,2,54
" ","41 ,Laois/Offaly Garda Division",1,0,0,0,1,7,7,0,140,0,0,5,26,109,138,0,125,10,2,0,0,0,1,0,0,0,0,5,3,0,1,0,1,142,4,137,1,383,39,14,73,257,39,105,0,0,34,63,8,38,0,0,32,6,0,172,6,163,3,415,214,18,180,0,0,3,37,0,0,1,36
" ","42 ,Meath  Garda Division",1,0,1,0,0,13,13,0,89,0,0,18,23,48,135,0,133,1,0,1,0,0,0,0,0,0,0,8,6,0,2,0,0,183,0,181,2,406,83,11,48,264,21,28,0,0,5,22,1,7,0,0,1,6,0,167,4,160,3,161,141,7,12,0,0,1,29,0,0,1,28
" ","43 ,Wicklow  Garda Division",0,0,0,0,0,15,13,2,96,0,0,8,24,64,110,1,109,0,0,0,0,0,0,0,0,0,0,31,23,0,5,1,2,257,3,254,0,472,81,20,67,304,15,73,0,1,8,62,2,9,0,2,3,4,0,304,11,291,2,355,256,11,87,0,0,1,28,0,0,4,24
" ","44 ,Westmeath  Garda Division",1,0,1,0,0,15,15,0,89,1,0,6,18,64,81,0,80,0,0,1,0,0,0,2,2,0,0,7,5,0,2,0,0,125,1,124,0,315,52,30,53,180,13,22,0,0,6,15,1,10,0,0,3,7,0,170,9,161,0,363,183,5,173,0,2,0,29,0,0,0,29
" ","45 ,Kildare  Garda Division",1,1,0,0,0,14,11,3,116,0,0,6,33,77,156,0,148,0,0,6,0,0,2,0,0,0,0,30,26,0,2,0,2,265,2,263,0,576,141,36,78,321,39,76,0,0,18,58,0,17,0,5,3,9,0,257,3,253,1,462,395,14,48,0,3,2,26,0,0,2,24
" ","51 ,Tipperary Garda Division",0,0,0,0,0,16,16,0,82,0,0,10,18,54,125,0,117,0,0,6,0,0,2,1,1,0,0,5,2,0,3,0,0,142,1,141,0,245,51,13,56,125,29,107,0,0,21,80,6,12,0,3,0,9,0,167,3,164,0,476,261,6,208,0,1,0,30,1,0,2,27
" ","52 ,Wexford  Garda Division",4,2,0,0,2,10,10,0,87,0,0,6,22,59,115,1,108,0,0,5,0,0,1,0,0,0,0,2,2,0,0,0,0,215,1,213,1,342,34,15,59,234,30,132,0,0,18,107,7,14,0,0,4,10,0,166,3,163,0,275,223,7,44,0,0,1,24,0,0,2,22
" ","53 ,Kilkenny/Carlow Garda Division",0,0,0,0,0,20,19,1,121,0,1,2,32,86,116,0,114,0,0,2,0,0,0,1,0,1,0,8,5,0,3,0,0,160,3,157,0,382,63,13,122,184,18,106,0,1,24,80,1,5,0,0,1,4,0,194,10,183,1,335,270,9,53,3,0,0,12,0,0,2,10
" ","54 ,Waterford  Garda Division",0,0,0,0,0,10,10,0,85,0,0,3,21,61,117,0,116,0,0,0,0,0,1,0,0,0,0,9,5,0,3,1,0,188,0,188,0,379,47,16,164,152,16,205,0,0,30,172,3,33,0,0,3,30,0,202,15,187,0,489,442,17,26,1,0,3,79,0,0,1,78
" ","61 ,D.M.R. South Central Garda Division",3,3,0,0,0,12,12,0,157,0,0,3,56,98,163,0,156,1,0,2,0,0,4,1,1,0,0,91,44,1,45,0,1,600,4,588,8,1796,174,311,266,1045,69,175,0,1,110,41,23,45,0,1,4,40,0,519,9,510,0,959,732,44,24,7,22,130,193,2,0,7,184
" ","62 ,D.M.R. North Central Garda Division",3,2,1,0,0,10,9,1,121,0,0,7,49,65,85,0,74,1,2,8,0,0,0,1,1,0,0,90,38,1,49,1,1,272,7,252,13,1815,233,168,648,766,56,154,1,1,46,86,20,51,0,3,5,43,0,454,8,445,1,1175,798,45,276,9,19,28,501,5,0,4,492
" ","63 ,D.M.R. Northern Garda Division",2,1,0,0,1,33,30,3,189,0,11,12,49,117,199,0,174,2,4,11,0,4,4,0,0,0,0,54,32,1,19,0,2,317,11,303,3,1299,368,51,232,648,80,297,8,1,53,215,20,49,0,8,10,31,0,832,14,818,0,538,462,49,17,0,0,10,115,4,1,0,110
" ","64 ,D.M.R. Southern Garda Division",1,0,0,0,1,29,29,0,165,0,1,14,47,103,194,1,180,2,0,9,0,0,2,1,0,1,0,59,31,0,27,0,1,581,10,567,4,1380,421,65,253,641,55,254,0,0,46,198,10,37,0,3,5,29,0,784,21,762,1,628,441,40,139,0,3,5,150,3,0,1,146
" ","65 ,D.M.R. Eastern Garda Division",0,0,0,0,0,5,4,1,96,0,0,5,37,54,64,0,60,1,0,3,0,0,0,1,0,1,0,23,14,0,9,0,0,343,3,339,1,803,134,31,161,477,31,209,0,0,35,167,7,8,0,0,3,5,0,402,12,387,3,344,257,10,72,0,0,5,46,1,0,1,44
" ","66 ,D.M.R. Western Garda Division",4,4,0,0,0,23,23,0,174,0,1,10,50,113,212,0,187,2,3,14,0,0,6,3,3,0,0,68,23,6,34,0,5,369,6,358,5,1657,523,72,332,730,58,174,0,0,71,101,2,80,1,19,12,48,0,952,13,937,2,729,654,39,31,0,1,4,181,2,0,0,179
"2005Q3"
" ","11 ,Cavan/Monaghan Garda Division",2,0,1,0,1,11,11,0,174,0,0,22,44,108,215,0,213,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,126,1,124,1,275,39,12,61,163,20,51,0,0,7,44,0,10,0,1,5,4,0,191,4,187,0,468,393,10,64,0,0,1,31,0,0,2,29
" ","12 ,Donegal Garda Division",4,0,0,0,4,17,16,1,203,0,0,28,58,117,157,1,150,0,0,4,0,0,2,1,0,1,0,3,2,0,1,0,0,119,3,116,0,346,64,9,68,205,42,65,0,1,9,55,0,10,0,2,5,3,0,330,13,315,2,759,501,8,236,0,14,0,21,0,0,5,16
" ","13 ,Sligo/Leitrim Garda Division",2,0,0,0,2,6,6,0,64,0,0,10,12,42,59,0,54,2,0,1,0,0,2,0,0,0,0,2,0,0,2,0,0,75,0,75,0,251,27,8,60,156,5,41,0,0,4,37,0,8,0,0,2,6,0,205,9,195,1,347,164,13,168,0,0,2,17,2,0,2,13
" ","14 ,Louth  Garda Division",1,0,1,0,0,11,10,1,103,0,0,9,23,71,115,0,112,0,2,0,0,0,1,0,0,0,0,8,2,1,4,0,1,266,1,265,0,586,151,25,98,312,29,30,0,0,6,24,0,13,0,2,4,7,0,353,14,335,4,330,273,5,47,0,3,2,37,1,0,0,36
" ","21 ,Clare Garda Division",2,1,0,0,1,5,5,0,80,0,1,4,22,53,72,0,65,1,0,2,0,1,3,0,0,0,0,6,2,1,2,1,0,68,0,68,0,302,41,17,61,183,16,47,0,2,3,42,0,11,0,1,2,8,0,191,19,171,1,344,250,15,74,0,0,5,20,0,0,1,19
" ","22 ,Mayo Garda Division",1,0,0,0,1,12,12,0,103,0,0,2,22,79,90,0,86,1,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,113,0,113,0,201,16,6,33,146,14,20,0,0,1,17,2,7,0,1,2,4,0,184,7,177,0,248,204,1,42,0,0,1,14,0,0,3,11
" ","23 ,Galway Garda Division",3,1,1,0,1,22,22,0,216,0,2,28,37,149,164,0,159,0,0,3,0,0,2,0,0,0,0,12,7,0,5,0,0,391,1,390,0,857,96,45,277,439,27,109,0,1,12,91,5,11,0,1,0,10,0,419,14,405,0,668,500,21,129,0,12,6,63,2,0,2,59
" ","24 ,Roscommon/Longford  Garda Division",0,0,0,0,0,6,6,0,76,0,0,3,20,53,68,0,66,0,0,2,0,0,0,0,0,0,0,3,3,0,0,0,0,91,0,91,0,202,15,14,41,132,13,31,0,0,13,18,0,6,0,3,1,2,0,77,0,77,0,199,123,4,70,0,1,1,13,0,0,0,13
" ","31 ,Cork City Garda Division",3,1,0,0,2,11,9,2,158,0,1,5,49,103,248,0,239,0,1,6,0,0,2,0,0,0,0,26,2,1,22,0,1,297,1,294,2,1203,276,47,377,503,27,183,0,1,24,152,6,43,0,1,7,35,0,601,43,556,2,1041,865,26,117,1,26,6,88,1,0,1,86
" ","32 ,Cork North Garda Division",0,0,0,0,0,7,6,1,93,0,0,11,28,54,115,0,115,0,0,0,0,0,0,0,0,0,0,5,1,0,3,0,1,112,0,112,0,275,33,5,43,194,21,92,0,2,13,71,6,41,34,1,3,3,0,190,8,180,2,412,356,7,47,0,1,1,22,0,0,1,21
" ","33 ,Cork West Garda Division",2,0,0,0,2,7,7,0,60,0,0,4,24,32,75,0,73,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,58,0,58,0,230,25,7,52,146,17,269,0,0,21,244,4,6,0,2,1,3,0,111,5,106,0,298,245,4,49,0,0,0,15,1,0,2,12
" ","34 ,Kerry Garda Division",2,0,1,0,1,9,9,0,132,0,0,10,31,91,144,0,143,0,0,1,0,0,0,0,0,0,0,4,0,0,4,0,0,145,1,144,0,345,48,26,77,194,5,57,0,1,13,43,0,18,0,1,1,16,0,169,6,163,0,650,538,14,94,0,0,4,52,1,0,3,48
" ","35 ,Limerick Garda Division",2,0,1,0,1,23,23,0,234,0,18,27,44,145,186,0,173,0,0,7,0,0,6,2,2,0,0,22,6,0,16,0,0,418,6,412,0,1141,229,93,231,588,61,193,0,2,27,159,5,69,1,13,13,42,0,662,39,623,0,604,492,23,82,0,5,2,46,2,0,1,43
" ","41 ,Laois/Offaly Garda Division",0,0,0,0,0,8,8,0,127,0,0,6,30,91,137,0,124,12,0,1,0,0,0,0,0,0,0,7,3,0,4,0,0,138,0,138,0,427,31,8,111,277,9,493,0,0,21,465,7,10,0,1,3,6,0,197,10,187,0,437,272,14,149,0,0,2,36,3,0,1,32
" ","42 ,Meath  Garda Division",1,0,0,0,1,10,10,0,84,0,0,4,18,62,119,1,112,0,1,3,0,0,2,0,0,0,0,11,6,0,4,1,0,205,3,200,2,468,97,26,52,293,20,56,0,2,4,49,1,12,0,1,0,11,0,217,4,213,0,181,146,11,20,0,0,4,26,1,0,0,25
" ","43 ,Wicklow  Garda Division",1,1,0,0,0,7,6,1,107,0,0,11,26,70,92,0,88,0,0,4,0,0,0,0,0,0,0,8,2,0,5,0,1,286,3,282,1,578,129,20,73,356,16,73,0,0,9,61,3,21,1,6,5,9,0,307,12,286,9,470,316,23,129,0,0,2,26,0,0,0,26
" ","44 ,Westmeath  Garda Division",3,1,0,0,2,8,8,0,88,0,0,10,25,53,72,0,67,1,0,3,0,0,1,2,1,1,0,11,7,0,3,0,1,198,2,194,2,379,48,19,79,233,17,55,0,0,10,45,0,13,0,2,2,9,0,219,8,211,0,354,254,20,79,0,0,1,28,0,0,2,26
" ","45 ,Kildare  Garda Division",4,1,1,0,2,20,20,0,124,0,1,5,34,84,121,0,117,2,0,2,0,0,0,1,0,1,0,17,8,0,9,0,0,243,3,240,0,662,140,32,117,373,38,453,0,0,16,435,2,16,0,0,2,14,0,318,20,297,1,434,328,16,88,0,1,1,19,1,0,0,18
" ","51 ,Tipperary Garda Division",0,0,0,0,0,22,22,0,137,0,0,11,39,87,124,0,114,1,0,7,0,0,2,0,0,0,0,7,4,1,2,0,0,153,2,151,0,321,35,14,71,201,21,91,0,0,9,75,7,23,3,1,3,16,0,223,6,216,1,521,322,10,186,0,2,1,20,1,0,0,19
" ","52 ,Wexford  Garda Division",0,0,0,0,0,12,11,1,79,0,1,5,14,59,112,1,107,1,0,2,0,0,1,0,0,0,0,8,1,0,7,0,0,198,3,195,0,369,50,26,73,220,58,125,0,0,11,108,6,10,0,3,3,4,0,217,10,207,0,326,277,9,37,0,1,2,11,2,0,1,8
" ","53 ,Kilkenny/Carlow Garda Division",1,1,0,0,0,11,11,0,95,0,0,3,20,72,90,0,88,2,0,0,0,0,0,0,0,0,0,11,5,0,6,0,0,208,4,204,0,455,59,32,142,222,4,88,0,0,10,75,3,4,0,0,0,4,0,190,6,184,0,320,276,6,37,0,1,0,26,0,0,2,24
" ","54 ,Waterford  Garda Division",2,2,0,0,0,18,18,0,134,1,1,7,24,101,111,0,103,0,1,5,0,0,2,0,0,0,0,12,7,0,5,0,0,210,5,205,0,566,89,40,184,253,23,176,0,3,10,157,6,30,0,0,8,22,0,292,16,275,1,641,563,23,41,0,11,3,53,0,0,4,49
" ","61 ,D.M.R. South Central Garda Division",1,1,0,0,0,19,18,1,147,0,2,7,47,91,171,0,152,2,3,9,0,0,5,0,0,0,0,73,26,0,45,1,1,499,4,493,2,1823,203,359,296,965,72,172,0,0,81,66,25,48,0,3,5,40,0,486,14,470,2,1127,778,43,151,8,32,115,156,2,0,5,149
" ","62 ,D.M.R. North Central Garda Division",0,0,0,0,0,12,11,1,122,0,2,2,50,68,76,0,70,0,0,2,0,0,4,0,0,0,0,76,28,2,43,0,3,321,0,313,8,1813,239,180,555,839,53,187,0,0,67,90,30,65,0,1,4,60,0,432,12,419,1,1088,753,47,242,5,15,26,593,5,0,10,578
" ","63 ,D.M.R. Northern Garda Division",0,0,0,0,0,33,32,1,195,0,9,8,57,121,213,0,194,1,13,0,0,4,1,3,1,2,0,56,21,4,27,0,4,346,4,338,4,1519,396,64,267,792,85,317,5,0,68,222,22,68,0,12,13,43,0,1007,25,982,0,583,505,44,28,0,1,5,190,2,0,1,187
" ","64 ,D.M.R. Southern Garda Division",0,0,0,0,0,22,21,1,199,1,0,26,39,133,190,0,183,0,0,6,0,0,1,1,1,0,0,35,13,2,18,0,2,587,6,576,5,1436,416,78,228,714,53,354,0,0,30,319,5,48,1,4,7,36,0,867,38,827,2,842,544,59,232,0,0,7,133,5,0,3,125
" ","65 ,D.M.R. Eastern Garda Division",0,0,0,0,0,6,6,0,111,0,0,5,41,65,68,0,64,0,0,2,0,0,2,1,1,0,0,30,14,1,14,0,1,391,3,385,3,795,148,41,126,480,45,170,0,0,28,139,3,25,0,1,5,19,0,384,17,367,0,381,298,13,66,0,2,2,40,0,0,0,40
" ","66 ,D.M.R. Western Garda Division",4,4,0,0,0,23,23,0,186,1,0,17,53,115,230,0,219,1,1,8,0,0,1,2,2,0,0,82,25,1,48,1,7,305,9,291,5,1617,498,72,305,742,51,192,0,0,84,103,5,83,1,20,10,52,0,905,25,877,3,980,721,51,195,0,4,9,176,3,0,1,172
"2005Q4"
" ","11 ,Cavan/Monaghan Garda Division",1,0,0,0,1,14,14,0,189,0,0,22,35,132,276,0,272,0,0,3,0,0,1,0,0,0,0,3,2,0,1,0,0,144,5,139,0,310,37,17,76,180,43,67,0,0,15,51,1,8,1,0,3,4,0,240,8,228,4,453,402,3,46,0,0,2,33,5,0,1,27
" ","12 ,Donegal Garda Division",6,0,0,0,6,12,12,0,208,0,0,19,49,140,177,2,168,0,1,1,0,0,5,0,0,0,0,5,2,1,2,0,0,80,2,78,0,320,34,9,49,228,21,54,0,1,9,44,0,14,7,1,3,2,1,323,10,312,1,673,459,3,209,0,1,1,36,2,0,2,32
" ","13 ,Sligo/Leitrim Garda Division",3,1,0,0,2,10,10,0,82,0,0,14,11,57,105,0,103,1,0,1,0,0,0,0,0,0,0,5,3,0,2,0,0,72,0,72,0,272,19,6,80,167,27,59,0,0,11,47,1,7,1,0,0,6,0,252,18,234,0,428,222,6,195,0,1,4,25,3,0,3,19
" ","14 ,Louth  Garda Division",2,0,0,0,2,14,12,2,91,0,0,11,20,60,146,0,144,0,0,2,0,0,0,1,1,0,0,4,1,0,2,0,1,271,2,269,0,390,112,33,78,167,16,45,0,1,8,36,0,14,1,2,0,11,0,292,20,271,1,463,330,11,115,2,2,3,40,0,0,2,38
" ","21 ,Clare Garda Division",0,0,0,0,0,5,4,1,70,0,1,8,15,46,86,0,80,2,0,0,0,1,3,1,1,0,0,4,2,0,2,0,0,77,0,77,0,200,22,10,46,122,12,57,0,0,9,46,2,15,3,2,4,6,0,191,12,179,0,313,265,13,35,0,0,0,32,0,0,1,31
" ","22 ,Mayo Garda Division",0,0,0,0,0,12,12,0,109,0,0,1,22,86,89,0,88,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,65,0,64,1,281,45,9,64,163,13,36,0,0,2,34,0,18,7,0,0,11,0,196,6,190,0,284,248,3,30,1,1,1,8,1,0,0,7
" ","23 ,Galway Garda Division",0,0,0,0,0,15,14,1,196,0,2,13,46,135,224,0,219,0,2,1,0,0,2,0,0,0,0,17,11,0,6,0,0,352,1,348,3,738,98,21,257,362,29,111,1,3,13,90,4,20,0,1,3,16,0,473,8,464,1,644,509,16,107,0,6,6,48,3,0,4,41
" ","24 ,Roscommon/Longford  Garda Division",0,0,0,0,0,2,2,0,61,0,0,5,23,33,89,0,89,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,97,0,97,0,173,18,16,37,102,8,31,0,0,5,26,0,7,0,0,4,3,0,104,5,99,0,215,151,5,56,0,0,3,18,1,0,0,17
" ","31 ,Cork City Garda Division",1,0,1,0,0,14,14,0,188,0,1,6,58,123,246,0,242,0,1,3,0,0,0,0,0,0,0,28,10,0,18,0,0,279,0,277,2,1245,266,65,393,521,53,183,0,0,25,150,8,29,0,1,2,26,0,735,54,680,1,1082,964,14,73,0,18,13,97,2,1,1,93
" ","32 ,Cork North Garda Division",0,0,0,0,0,7,6,1,74,0,0,9,14,51,140,0,138,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,120,0,119,1,269,24,8,57,180,17,93,0,0,3,85,5,10,1,0,3,6,0,266,7,257,2,379,341,10,28,0,0,0,21,1,0,0,20
" ","33 ,Cork West Garda Division",1,0,1,0,0,5,5,0,74,0,1,9,22,42,82,1,81,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,85,0,84,1,139,18,4,36,81,10,50,0,0,4,46,0,9,0,5,2,2,0,93,6,87,0,253,211,8,33,0,1,0,16,2,0,0,14
" ","34 ,Kerry Garda Division",1,1,0,0,0,10,10,0,100,0,0,11,23,66,121,0,118,1,0,2,0,0,0,0,0,0,0,6,2,0,4,0,0,158,1,157,0,323,39,26,109,149,5,105,0,0,18,84,3,13,0,1,3,9,0,99,4,95,0,571,450,5,111,0,2,3,25,1,0,0,24
" ","35 ,Limerick Garda Division",3,1,1,0,1,7,7,0,210,0,7,24,42,137,197,0,185,0,0,8,0,0,4,0,0,0,0,25,6,0,17,1,1,355,3,349,3,1153,236,104,273,540,44,195,0,0,37,156,2,76,5,30,6,35,0,785,38,745,2,613,522,11,67,0,8,5,48,2,0,3,43
" ","41 ,Laois/Offaly Garda Division",0,0,0,0,0,10,10,0,112,0,0,7,31,74,168,1,149,15,1,2,0,0,0,0,0,0,0,11,8,0,3,0,0,246,2,244,0,388,52,27,93,216,31,92,0,0,17,73,2,12,0,1,2,9,0,260,6,253,1,379,265,15,91,1,5,2,35,1,0,1,33
" ","42 ,Meath  Garda Division",3,0,0,0,3,7,7,0,77,0,0,14,15,48,147,0,140,0,1,3,0,0,3,1,1,0,0,14,7,2,5,0,0,200,3,196,1,471,99,9,69,294,22,56,0,0,9,46,1,8,1,2,0,5,0,291,12,277,2,264,212,8,39,0,1,4,32,0,0,2,30
" ","43 ,Wicklow  Garda Division",1,1,0,0,0,9,9,0,88,0,0,3,16,69,100,1,98,0,0,0,0,0,1,1,1,0,0,32,16,1,14,0,1,345,6,339,0,491,92,18,101,280,15,72,0,1,16,51,4,12,3,1,0,8,0,354,4,350,0,329,271,14,44,0,0,0,18,0,0,2,16
" ","44 ,Westmeath  Garda Division",0,0,0,0,0,5,5,0,85,0,0,2,19,64,104,0,103,0,0,0,0,0,1,0,0,0,0,12,7,1,4,0,0,163,3,159,1,372,53,24,87,208,12,50,0,1,14,30,5,1,0,0,0,1,0,246,6,240,0,285,237,4,41,1,1,1,26,0,0,0,26
" ","45 ,Kildare  Garda Division",0,0,0,0,0,10,9,1,93,0,0,5,23,65,143,0,140,0,0,3,0,0,0,0,0,0,0,20,17,0,2,0,1,396,2,394,0,581,129,21,111,320,47,120,0,0,18,100,2,21,1,3,1,16,0,381,17,363,1,443,399,18,25,0,0,1,20,0,0,0,20
" ","51 ,Tipperary Garda Division",2,1,0,0,1,23,23,0,146,0,0,9,27,110,129,0,127,0,0,1,0,0,1,2,2,0,0,4,3,0,1,0,0,262,1,260,1,358,55,10,80,213,18,102,0,2,12,82,6,25,7,0,4,14,0,219,6,213,0,499,346,7,145,0,1,0,17,0,0,1,16
" ","52 ,Wexford  Garda Division",2,0,0,0,2,8,6,2,95,0,0,13,9,73,147,0,144,0,0,2,0,0,1,1,1,0,0,7,3,0,3,1,0,215,3,212,0,323,45,17,96,165,12,122,0,1,17,100,4,12,3,1,2,6,0,193,4,189,0,295,244,4,39,0,0,8,18,1,0,0,17
" ","53 ,Kilkenny/Carlow Garda Division",1,0,0,0,1,8,8,0,100,0,0,2,20,78,111,0,110,0,0,1,0,0,0,1,1,0,0,10,7,0,3,0,0,285,3,282,0,477,54,20,196,207,20,106,0,0,21,84,1,14,2,2,3,7,0,195,8,187,0,333,278,4,48,0,0,3,36,0,1,2,33
" ","54 ,Waterford  Garda Division",1,0,0,0,1,8,7,1,133,0,0,7,36,90,124,0,123,0,0,1,0,0,0,0,0,0,0,10,6,0,4,0,0,241,3,238,0,438,53,23,158,204,22,189,0,1,18,168,2,19,1,0,3,15,0,305,15,286,4,548,489,18,37,1,3,0,80,0,0,1,79
" ","61 ,D.M.R. South Central Garda Division",2,2,0,0,0,28,28,0,188,0,2,7,70,109,158,0,146,1,0,0,0,0,11,5,4,1,0,78,30,2,45,1,0,491,5,475,11,1702,185,260,273,984,92,144,0,0,70,57,17,42,0,0,5,37,0,576,15,561,0,1354,878,36,45,7,19,369,201,3,0,12,186
" ","62 ,D.M.R. North Central Garda Division",1,0,1,0,0,12,12,0,121,0,0,2,45,74,119,0,112,1,2,2,0,0,2,0,0,0,0,88,39,0,46,1,2,338,2,318,18,1766,201,149,611,805,111,172,0,0,72,79,21,51,2,2,5,42,0,517,12,505,0,1013,771,45,141,6,16,34,623,2,0,11,610
" ","63 ,D.M.R. Northern Garda Division",3,2,1,0,0,24,23,1,148,1,6,6,49,86,242,2,221,1,11,5,0,0,2,2,1,1,0,52,29,1,22,0,0,501,9,486,6,1283,399,41,213,630,141,277,5,0,48,220,4,62,2,18,13,29,0,1013,26,987,0,610,525,51,25,0,5,4,139,4,0,4,131
" ","64 ,D.M.R. Southern Garda Division",2,2,0,0,0,25,25,0,141,1,0,11,43,86,195,0,185,1,1,6,0,0,2,2,1,1,0,63,35,0,25,0,3,598,9,583,6,1494,496,57,248,693,58,192,0,0,36,153,3,50,1,4,4,41,0,1086,44,1041,1,666,510,60,92,0,3,1,142,0,0,3,139
" ","65 ,D.M.R. Eastern Garda Division",1,1,0,0,0,7,7,0,74,0,1,3,25,45,83,0,79,1,0,3,0,0,0,1,1,0,0,29,15,0,13,0,1,484,3,476,5,730,118,34,155,423,40,146,0,1,27,108,10,18,0,0,3,14,1,434,18,416,0,406,326,28,42,0,0,10,50,2,0,0,48
" ","66 ,D.M.R. Western Garda Division",1,1,0,0,0,14,14,0,174,0,4,15,45,110,253,1,244,2,2,2,0,0,2,5,4,1,0,69,36,0,27,1,5,350,10,336,4,1685,505,79,370,731,70,177,0,1,68,104,4,70,1,11,7,50,1,938,21,915,2,683,610,43,21,0,3,6,169,1,1,3,164
"2006Q1"
" ","11 ,Cavan/Monaghan Garda Division",3,2,0,0,1,13,13,0,166,0,0,28,42,96,213,0,210,0,0,2,0,0,1,1,1,0,0,4,2,0,2,0,0,132,1,130,1,274,20,15,37,202,40,72,0,1,15,56,0,5,1,0,2,2,0,178,7,167,4,376,321,9,45,0,0,1,59,5,1,4,49
" ","12 ,Donegal Garda Division",0,0,0,0,0,14,14,0,191,0,1,21,62,107,161,1,152,0,1,1,0,0,6,1,1,0,0,8,4,2,1,0,1,87,0,87,0,354,83,4,51,216,40,65,0,0,9,54,2,13,2,1,4,6,0,258,11,245,2,487,399,12,73,0,1,2,21,1,0,0,20
" ","13 ,Sligo/Leitrim Garda Division",0,0,0,0,0,6,5,1,62,0,0,13,17,32,94,0,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,106,0,265,26,6,67,166,32,35,0,0,5,28,2,13,0,2,0,11,0,181,8,173,0,278,159,4,113,0,0,2,26,2,1,0,23
" ","14 ,Louth  Garda Division",0,0,0,0,0,12,12,0,84,0,0,11,19,54,117,0,113,0,1,3,0,0,0,1,1,0,0,12,5,0,4,0,3,213,4,209,0,493,113,29,102,249,31,78,0,0,12,64,2,15,0,1,1,13,0,353,20,333,0,272,246,9,15,0,1,1,42,0,0,2,40
" ","21 ,Clare Garda Division",0,0,0,0,0,14,14,0,61,0,1,10,17,33,68,0,68,0,0,0,0,0,0,1,1,0,0,2,0,0,2,0,0,127,1,126,0,266,28,12,52,174,11,60,0,0,2,55,3,3,0,0,1,2,0,213,22,189,2,199,176,6,17,0,0,0,40,3,0,1,36
" ","22 ,Mayo Garda Division",0,0,0,0,0,12,12,0,92,0,0,8,22,62,103,0,100,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,100,0,100,0,296,40,16,48,192,22,32,0,0,5,26,1,4,0,1,1,2,0,200,4,196,0,237,199,4,31,0,1,2,23,1,0,0,22
